order_id,account_id,bank_to,account_to,amount,reason_id
33022,2460,MN,22791433,435,3
33024,2463,YZ,79603081,3077,1
33025,2464,WX,54447740,2592,3
33026,2464,ST,28556400,5555,1
33027,2464,KL,74763947,4681,5
33028,2465,KL,48546957,454,1
33029,2465,IJ,23477942,3176,1
33030,2466,WX,78467875,37,1
33031,2466,IJ,40924441,3733,5
33032,2467,IJ,55811417,5332,1
33033,2468,QR,32765186,2094,1
33034,2469,IJ,48410499,2220,1
33035,2470,CD,71474998,4511,1
33036,2470,GH,17039579,2105,5
33037,2470,IJ,7093429,1042,2
33038,2471,CD,40398550,3277,1
33039,2471,EF,20720190,1347,5
33040,2471,UV,61662065,363,2
33041,2471,KL,585544,205,5
33042,2472,CD,61095434,4109,1
33043,2472,OP,22120690,1233,3
33044,2473,IJ,16836262,1760,1
33045,2473,IJ,87259512,236,5
33046,2474,QR,31394452,121,1
33047,2474,AB,28422999,2251,5
33048,2475,OP,27521276,166,1
33049,2475,ST,76343703,804,5
33050,2475,AB,198555,3479,2
33051,2475,GH,16848689,3829,5
33052,2476,IJ,23237085,2854,1
33053,2477,EF,3161973,3096,1
33056,2479,AB,99287282,3022,1
33057,2479,ST,56431281,765,5
33058,2479,KL,86809700,204,2
33059,2480,YZ,46494776,3022,3
33060,2482,AB,35457408,7381,1
33061,2482,KL,67559063,127,5
33062,2482,AB,8125150,85,2
33063,2482,CD,27061575,55,5
33064,2482,WX,51882064,1721,3
33065,2483,KL,97563403,4996,1
33066,2483,GH,9561491,4926,5
33067,2484,OP,3728384,2343,1
33068,2484,OP,83567636,538,5
33069,2484,GH,75644820,599,2
33070,2484,ST,72945260,1390,5
33071,2485,UV,69825196,1944,1
33072,2486,OP,68277156,2043,4
33073,2487,GH,18209791,1828,1
33074,2487,CD,60394644,228,5
33075,2487,OP,9106064,842,2
33076,2487,OP,85525637,262,5
33077,2487,ST,90879106,1557,3
33078,2488,UV,25563156,2030,1
33079,2489,KL,75944941,3854,1
33080,2490,ST,36983788,3526,1
33081,2490,MN,39699643,649,5
33082,2491,ST,7648384,1,1
33083,2491,OP,47771161,3232,5
33084,2492,ST,72453939,3235,1
33085,2492,GH,49046558,506,1
33086,2493,EF,91739165,5375,1
33087,2494,AB,82410615,693,1
33088,2494,AB,22744047,4206,5
33089,2494,IJ,88460433,2247,2
33090,2495,MN,76154935,856,3
33091,2496,GH,76618009,4982,1
33092,2496,MN,51870715,2752,4
33093,2497,IJ,38673484,3970,1
33094,2497,ST,83746605,1871,3
33095,2498,AB,17819351,4223,1
33096,2498,QR,47083485,1798,3
33097,2499,EF,26827723,112,1
33098,2499,ST,97045737,1933,5
33099,2499,EF,12857330,1858,2
33100,2501,YZ,82897442,524,1
33101,2501,QR,42648118,3142,5
33102,2501,ST,57752704,745,2
33103,2502,QR,18609726,3885,1
33104,2503,CD,10819483,6279,1
33105,2504,KL,41117668,5513,1
33106,2505,WX,57194352,136,1
33107,2505,KL,87996345,1825,1
33108,2506,AB,40525519,10076,1
33109,2507,ST,59955376,4556,1
33110,2508,GH,89408212,2193,1
33111,2509,OP,85724323,7073,1
33112,2509,AB,73543202,4377,5
33113,2509,OP,83953725,1950,2
33114,2510,EF,59125840,6922,1
33115,2510,CD,54819261,92,5
33116,2510,QR,50671142,904,2
33117,2511,KL,56617802,2696,1
33118,2511,ST,88212847,3059,5
33121,2513,YZ,17385280,2655,1
33122,2514,GH,46998095,4001,1
33123,2516,AB,61216103,9721,4
33124,2517,CD,67803686,11769,1
33126,2519,OP,87381881,1599,1
33127,2520,CD,39163434,2355,1
33128,2521,ST,64551746,6002,1
33129,2523,OP,19635182,1819,1
33130,2523,UV,19039827,82,5
33131,2523,KL,57632476,41,2
33132,2523,GH,1038826,73,5
33133,2524,ST,64186239,2550,1
33134,2525,ST,21251112,2408,1
33135,2525,GH,99278032,2929,5
33136,2526,EF,82399522,3964,1
33137,2527,YZ,75348806,2322.6,3
33138,2527,CD,27758234,5774,1
33139,2528,UV,51561528,2824,1
33143,2530,KL,33356398,99,1
33144,2530,KL,76112597,4379,5
33145,2530,GH,66858243,3698,2
33146,2531,KL,74343323,1614,1
33147,2532,GH,75780755,12133,1
33148,2534,CD,6917608,2190,1
33149,2534,MN,32907408,1220,5
33150,2535,OP,1460,4273,1
33151,2535,QR,20700508,90,5
33152,2535,QR,5892384,153,2
33153,2536,WX,6038499,3136,1
33154,2537,UV,70319515,13540,1
33155,2538,EF,79103833,3689,1
33156,2539,MN,2063680,1919,1
33157,2539,MN,22129971,1904,1
33158,2541,IJ,5857146,1822,1
33159,2541,ST,76871382,2238,5
33160,2541,GH,47231644,1897,2
33161,2542,UV,28103435,435,1
33162,2542,AB,12512219,2637,5
33163,2542,YZ,40178102,308,2
33164,2543,GH,60684478,2145,1
33165,2544,ST,91578411,2920,1
33166,2544,GH,94170903,556,5
33167,2544,EF,9338546,33,2
33168,2544,YZ,63550382,5,5
33169,2545,AB,584811,2637,1
33170,2545,ST,28254646,671,5
33171,2545,GH,74550294,713,2
33172,2545,ST,49701792,8933,4
33173,2546,ST,27307683,4896.5,3
33174,2546,YZ,65769809,2985,1
33175,2546,KL,17094719,1152,5
33176,2546,MN,91997658,480,2
33177,2547,KL,21153784,5492,1
33178,2549,YZ,75947034,2085,1
33179,2550,AB,94691901,6828,1
33180,2550,MN,80567723,403,5
33181,2550,GH,78013139,67,2
33182,2550,ST,71683752,49,5
33183,2551,AB,68646061,2390,3
33184,2551,WX,58459019,11601,1
33185,2551,WX,38843870,2818,5
33186,2552,GH,17411059,7035,1
33187,2553,YZ,41427993,9687,1
33188,2554,CD,41483783,7607,1
33189,2555,QR,57132226,5464,1
33190,2555,AB,73481118,2261,5
33191,2556,WX,2889705,2006,1
33192,2557,YZ,31457412,2806,1
33193,2558,CD,46043479,1982,1
33194,2559,AB,54144173,5123,1
33195,2560,CD,63472384,1146,1
33196,2560,IJ,44398903,4445,5
33197,2561,CD,62003558,7764,1
33198,2562,EF,27375477,2235,1
33199,2563,YZ,67025834,2984,1
33200,2564,GH,96319454,8086,1
33201,2567,OP,14598107,2574,1
33202,2568,KL,34637659,5228,1
33203,2568,MN,1379150,1086,5
33204,2568,OP,99602746,306,2
33205,2569,OP,55144518,463,1
33206,2569,IJ,14173150,1871,1
33207,2570,KL,48350596,2051,1
33208,2572,ST,86283236,7500,4
33209,2574,ST,61405271,9546,1
33210,2575,ST,15963220,407,1
33211,2575,UV,83146077,2171,1
33212,2576,IJ,24689656,8106,1
33213,2577,QR,745589,3347,1
33214,2578,EF,27696168,2846,1
33215,2579,OP,96343248,2688,1
33216,2580,AB,96968262,5016,1
33217,2580,KL,10807258,1489,4
33218,2581,OP,81132262,4769,1
33219,2582,EF,97059088,1381,1
33220,2582,ST,12887466,1748,5
33221,2583,YZ,60918307,415,3
33222,2584,OP,90582960,994,1
33223,2584,ST,98448490,582,1
33224,2588,MN,69929891,6509,1
33225,2589,YZ,35212731,2236,1
33226,2589,AB,55523544,1458,1
33227,2590,YZ,34911799,1300,1
33228,2590,KL,50073719,660,5
33229,2590,MN,76566916,60,2
33230,2591,OP,4184359,3301,1
33231,2592,KL,8464664,5129,1
33232,2593,MN,41153532,7300,1
33233,2594,GH,34011191,1189,3
33234,2594,CD,21398240,10912,1
33235,2594,OP,75519376,506,5
33236,2595,ST,2264398,3481,1
33237,2596,EF,34919470,2285,1
33238,2597,YZ,16589868,1398,1
33239,2597,MN,7596224,1957,5
33241,2600,AB,15214342,4379,1
33242,2602,QR,62890523,1332,1
33243,2602,WX,59156989,4073,5
33244,2603,ST,30168819,3210,1
33245,2604,OP,53184521,3965,1
33246,2605,WX,47577834,4245,1
33247,2606,AB,91720389,31,1
33248,2606,GH,97712260,2443,1
33249,2607,IJ,86115359,1433,1
33250,2607,GH,82425427,755,5
33251,2607,EF,72089344,882,2
33252,2607,UV,50356459,1570,3
33253,2608,OP,78614222,4788,1
33254,2609,WX,66515242,4881.9,3
33255,2610,QR,8855772,1842,1
33256,2612,WX,2631092,2259.5,3
33257,2613,ST,6268191,941,1
33258,2613,GH,49477297,2154,1
33259,2614,UV,83787446,2152,1
33260,2616,IJ,7358169,8188,1
33261,2617,QR,48354953,166,1
33262,2617,OP,4205275,1867,5
33263,2618,WX,72358518,3223,1
33264,2619,AB,54822903,5454,1
33265,2620,YZ,32839107,3855,1
33266,2621,AB,59638219,2819,1
33267,2622,YZ,32006168,7067,1
33268,2622,EF,66704517,5681,4
33269,2623,EF,52708911,2891,1
33270,2624,AB,69800835,10744,1
33271,2625,CD,57670444,1922,3
33272,2625,OP,68053567,4978,1
33275,2627,KL,30658924,1579,1
33276,2627,YZ,29709238,561,1
33277,2628,GH,64364433,3090,3
33278,2631,CD,16949427,2125,1
33279,2632,EF,40250009,2042,1
33280,2632,IJ,73459928,41,5
33281,2632,IJ,36942219,2300,2
33282,2636,KL,24701452,3254,1
33283,2637,IJ,16977686,5194,1
33284,2638,IJ,93051498,1018,1
33285,2638,AB,13954824,728,5
33286,2638,UV,68702125,4538,2
33287,2639,MN,93859052,8633,1
33288,2640,ST,20136499,8872,1
33289,2641,WX,13973546,5126,1
33290,2642,IJ,2104819,792,1
33291,2642,IJ,37776649,571,5
33292,2642,EF,64703529,2536,2
33295,2644,CD,72787970,2563,1
33296,2644,IJ,61139798,124,1
33297,2645,IJ,14088654,389,1
33298,2645,OP,46016168,631,5
33299,2645,WX,18570590,5457,2
33300,2645,ST,91531282,1010,5
33301,2645,OP,4627538,725,3
33302,2646,EF,53211688,3005.8,3
33303,2646,MN,34138214,6232,1
33304,2646,OP,72267347,528,5
33305,2646,QR,99920969,300,2
33306,2647,YZ,4161513,5303,1
33307,2649,GH,28252244,5799,1
33308,2649,QR,38579416,320,5
33309,2649,ST,86506151,177,2
33310,2649,AB,33442980,655,5
33311,2650,AB,6979340,4563,1
33312,2651,YZ,2372819,3592.9,3
33313,2651,IJ,13021684,10862,1
33314,2652,CD,2992314,1735,1
33315,2652,QR,98601030,6351,5
33316,2653,YZ,49173659,6280,1
33317,2653,CD,82124638,2310,5
33318,2654,MN,88949298,3861,1
33319,2655,WX,94447552,2216,3
33320,2655,QR,637197,2900,1
33321,2655,WX,4603857,89,5
33322,2655,KL,9168452,1339,2
33323,2656,OP,41066408,409,1
33324,2656,OP,42664700,1718,1
33325,2657,QR,74292081,2174,1
33326,2658,WX,70099252,486,1
33327,2658,MN,3748625,1367,5
33328,2658,CD,91022419,417,2
33331,2661,GH,84294449,4764,1
33332,2662,OP,1110756,3625,1
33333,2663,KL,81498741,3877,1
33334,2664,UV,60040694,3453,1
33335,2664,QR,12188804,475,5
33336,2666,UV,53003144,647,1
33337,2666,EF,41393333,1287,5
33338,2667,ST,2693307,2180,1
33339,2668,YZ,53599059,9884,1
33344,2670,AB,38848883,3978,1
33345,2670,CD,70427286,4754,5
33346,2671,QR,40581232,1984,1
33347,2672,OP,87283455,2111,1
33348,2672,IJ,41447466,211,5
33349,2673,QR,44548678,1759,1
33350,2673,MN,7310396,4111,5
33351,2676,OP,32712727,1510,1
33352,2676,IJ,56445985,1339,5
33353,2676,ST,71575033,2348,2
33354,2677,QR,72427195,3926,1
33355,2677,KL,17019027,641,5
33356,2677,YZ,61867588,1599,2
33357,2677,YZ,80062365,158,5
33358,2678,EF,97883551,3793,3
33359,2679,AB,25353056,3842,1
33360,2681,ST,19728160,4662,1
33361,2681,IJ,27633780,1560,3
33370,2685,CD,35602325,2576,1
33371,2686,OP,79690658,1996,1
33372,2687,EF,74690037,3830,1
33373,2688,YZ,18395823,2802,1
33374,2689,YZ,50778090,2727,1
33375,2689,UV,36906784,2121,5
33376,2690,YZ,55287820,2017,1
33377,2691,OP,20484054,1370,4
33378,2692,GH,59398072,3386,1
33379,2693,IJ,79708873,5852,1
33380,2694,ST,95437645,3532,1
33381,2694,GH,45261365,7636,4
33382,2695,ST,45832115,3923,1
33383,2696,OP,90366512,3115,1
33384,2697,GH,87258666,378,1
33385,2697,GH,34090870,3142,5
33386,2697,EF,3080630,629,2
33387,2699,AB,41725951,4816,4
33388,2699,IJ,10817695,3743,1
33389,2699,CD,32435608,662,5
33390,2700,GH,2221990,5221,1
33391,2700,YZ,95353859,6129,5
33392,2700,QR,52413690,1123,2
33393,2700,OP,33791315,2323,5
33394,2701,MN,46385306,489,1
33395,2701,MN,24402356,5761,5
33396,2702,WX,31848305,3537,1
33397,2702,WX,90875982,29,5
33398,2703,AB,7336545,2082,1
33401,2705,YZ,50098043,2608.2,4
33402,2705,GH,33252960,10723,1
33403,2707,QR,17847508,3032,1
33404,2707,GH,63447183,2546,5
33405,2709,CD,63955408,1969,1
33406,2709,UV,79388266,39,5
33407,2709,KL,95859038,16,2
33408,2711,MN,40865373,7300,1
33409,2711,ST,19293779,871,3
33410,2712,EF,14783954,2976,1
33411,2713,UV,34315210,3387,1
33412,2715,WX,67997187,1707,1
33413,2715,CD,56625884,216,5
33414,2715,KL,7159662,296,2
33415,2716,QR,36398339,989,1
33416,2716,UV,78199630,7456,5
33417,2717,MN,72128897,2271,1
33418,2719,AB,84430861,2889,1
33419,2720,ST,27251911,2608.2,4
33420,2720,YZ,96241729,6206,1
33421,2720,AB,33301061,4719,5
33422,2721,QR,69068598,1544,1
33423,2721,QR,48024463,2200,5
33424,2721,MN,20500302,179,2
33425,2721,ST,69458347,73,5
33426,2722,KL,4174536,1671,1
33427,2723,KL,3428757,5546,1
33428,2724,ST,4672384,6399,1
33429,2725,CD,59237199,3197,1
33430,2725,WX,80807143,66,5
33431,2725,IJ,64775931,461,2
33432,2725,WX,31665891,1934,4
33433,2726,EF,2342153,5297,1
33434,2728,OP,99268948,2607,4
33435,2728,EF,96346175,11222,1
33436,2729,AB,18292260,8733,1
33437,2730,YZ,36823308,2284,1
33438,2731,CD,94928621,5044,1
33439,2732,ST,11633754,1564.9,3
33440,2733,QR,12963968,780,1
33441,2733,EF,39144194,1545,5
33442,2734,YZ,90248888,883,1
33443,2734,UV,86357444,3310,5
33444,2734,UV,25696611,1293,2
33447,2736,ST,28956604,4604,1
33448,2737,WX,2289492,4456,1
33449,2738,CD,1114500,7762,1
33450,2738,YZ,48380392,1152,5
33451,2739,WX,92235922,414,1
33452,2739,AB,56375890,4173,5
33453,2742,KL,76674633,128,1
33454,2742,ST,59019696,4878,5
33455,2743,ST,1417857,3330,1
33456,2743,GH,18241173,2811,5
33457,2743,QR,20341313,1870,2
33458,2744,ST,49756062,14384,1
33459,2745,AB,76602530,1076,1
33460,2745,UV,59444808,3461,5
33461,2745,KL,40470147,1465,2
33462,2745,GH,33104568,3525,5
33463,2746,QR,11944139,2404,1
33464,2747,IJ,7507563,3826,1
33466,2749,QR,23250580,14520,1
33467,2750,UV,35031116,1750,1
33468,2750,YZ,25649327,2229,5
33469,2751,MN,89055364,826,1
33470,2751,WX,57857632,2957,5
33471,2753,GH,41750717,2768,4
33472,2753,MN,97449540,6869,1
33473,2754,WX,6736475,6985.3,4
33474,2754,MN,10118246,2882,1
33475,2754,QR,77635740,226,5
33476,2755,MN,81284296,504,1
33477,2755,AB,13263649,3263,1
33478,2756,YZ,94753807,8702,1
33479,2757,QR,31494546,2077,1
33480,2758,QR,46158099,4692,1
33481,2759,MN,6377709,12692,1
33482,2760,OP,87346362,5369,1
33483,2760,IJ,9268027,4476,5
33484,2761,IJ,99762063,6238,1
33485,2762,EF,73534762,4641,4
33486,2762,UV,85078340,6892,1
33487,2762,CD,75502043,733,5
33488,2763,MN,62060552,4191.2,3
33489,2763,AB,90810441,9480,1
33490,2764,ST,22728401,1024,1
33491,2764,ST,93326770,2382,5
33492,2765,CD,33376592,5254,1
33493,2766,QR,91327929,3498,1
33494,2767,UV,37215685,4664,1
33495,2767,OP,32782268,1333,5
33496,2767,GH,97537642,1275,2
33497,2768,MN,62968182,2155,1
33501,2770,YZ,10137910,494,1
33502,2770,OP,52641576,1582,5
33503,2770,GH,41737938,494,2
33504,2771,IJ,67174297,7288,1
33505,2771,IJ,73423743,1479,3
33506,2772,ST,65062320,7594,1
33507,2773,WX,54261672,3354,1
33508,2773,UV,95782577,154,5
33509,2773,WX,5557954,36,2
33510,2773,IJ,16981333,59,5
33511,2774,WX,60773050,3628,1
33512,2775,EF,66799968,3455.5,3
33513,2775,AB,56198441,8691,1
33514,2776,QR,40267509,1647,1
33515,2778,OP,72472995,192,1
33516,2778,YZ,18643141,5821,5
33517,2779,UV,95626550,8262,1
33518,2779,QR,69750815,34,5
33519,2779,YZ,93445163,10,2
33520,2779,ST,87464,5,5
33521,2782,IJ,16703307,2602.8,3
33522,2784,MN,51967656,3307,1
33526,2787,QR,19312352,8356,1
33527,2788,OP,74001586,3803,1
33528,2789,WX,94019633,2965,1
33529,2789,YZ,53360038,229,5
33530,2789,WX,51038181,762,2
33531,2790,WX,30340635,8862,1
33532,2791,GH,13939756,3215,1
33533,2792,QR,24712276,2327,1
33534,2793,EF,41871547,2301,1
33535,2795,AB,62608569,1722,1
33536,2795,EF,22198647,6366,5
33537,2795,WX,57666754,1869,2
33538,2796,ST,33603441,3381,1
33539,2796,MN,37211978,5291,5
33540,2798,WX,61733460,6094,1
33541,2799,GH,12735343,1043,1
33542,2799,WX,8040637,4870,5
33543,2799,CD,2489036,2493,2
33544,2800,OP,95347153,8740,1
33545,2801,OP,87508368,3524,1
33546,2802,ST,44960343,2412,1
33547,2803,KL,18263268,1904,3
33548,2805,IJ,21232450,2017,1
33549,2806,MN,74175697,5068,1
33550,2809,OP,88213985,1764,1
33551,2809,ST,59529948,6339,5
33552,2810,ST,38680678,392,1
33553,2810,WX,72857814,5828,5
33554,2810,WX,18647271,977,2
33555,2810,IJ,18043649,411,5
33556,2811,EF,28944403,1980.9,3
33557,2811,WX,92551469,14584,1
33558,2812,MN,76939731,8211,1
33559,2813,OP,75464439,798,1
33560,2813,GH,57591462,4789,5
33561,2813,AB,7243586,227,2
33562,2813,OP,607473,957,5
33563,2814,QR,14418357,2627,1
33567,2816,IJ,98916184,3933,1
33568,2816,KL,33418482,644,5
33569,2818,KL,61242389,1194,3
33570,2818,OP,17903107,8947,1
33571,2819,AB,7996678,8713,1
33572,2819,OP,41235882,748,5
33573,2820,WX,69806456,1645,1
33574,2820,KL,91463666,1322,1
33575,2821,EF,85205876,3933,1
33576,2821,YZ,58186644,2122,5
33580,2823,GH,22294932,2210,1
33581,2824,EF,94259202,7289,1
33582,2824,YZ,96265625,841,4
33583,2825,OP,31306642,5284,1
33584,2826,EF,23213660,5240,1
33585,2827,UV,61289268,1756,3
33591,2830,AB,33658105,6981,1
33592,2830,CD,94782387,2150,5
33593,2831,MN,83744406,3586,1
33594,2831,IJ,53561782,793,5
33595,2831,IJ,29570031,363,2
33596,2831,GH,48501449,414,5
33597,2832,WX,70201998,2122,1
33598,2833,CD,87006002,2970,1
33599,2834,OP,24967217,2515,1
33600,2834,GH,82648515,1907,5
33601,2834,MN,78759455,431,2
33602,2834,WX,58814722,2726,5
33603,2836,CD,56261038,9472,1
33604,2838,KL,44696366,2802,3
33605,2838,YZ,46153497,1948,1
33606,2838,IJ,42194247,1370,5
33607,2839,CD,85834467,3157,1
33608,2839,KL,46831309,4885,5
33609,2839,MN,26345074,369,2
33610,2839,CD,79972260,166,5
33611,2840,QR,79565185,3557,3
33612,2840,EF,9861410,11282,1
33613,2841,AB,5304688,3536,1
33614,2842,MN,19413084,358,1
33615,2842,UV,64184588,930,5
33616,2842,AB,97435020,862,2
33617,2843,KL,70247077,7746,1
33618,2845,EF,94221847,6559,1
33619,2846,GH,17155772,2457,1
33620,2847,QR,9167498,5185,1
33625,2849,UV,46355319,2704,1
33626,2850,QR,60242688,2038,1
33627,2853,UV,25895470,2472,1
33628,2854,UV,42156320,4186,1
33629,2855,ST,19678038,1589,1
33630,2856,YZ,3529602,6599,1
33631,2857,WX,60526561,6317,1
33632,2858,UV,57180392,5333,1
33633,2858,YZ,67071980,786,5
33634,2858,YZ,6062734,500,3
33635,2861,GH,70139986,2613,1
33636,2862,AB,80541097,1371,1
33637,2862,CD,24443286,5728,5
33638,2863,YZ,43436944,945,1
33639,2863,QR,88193910,5223,5
33640,2864,GH,51518619,890,1
33641,2864,KL,14610875,413,5
33642,2864,WX,47772210,6308,2
33643,2865,QR,75203019,3482,1
33644,2865,OP,5581480,8,5
33645,2865,ST,96803217,2,2
33646,2865,OP,25167072,1,5
33647,2866,EF,53555941,5711,1
33648,2867,EF,91818844,7523,1
33649,2868,IJ,78688722,3306,1
33650,2869,UV,37169212,2562,1
33651,2870,WX,9366387,5851,1
33652,2871,ST,62647694,3829,1
33653,2872,CD,99307715,4040,1
33654,2872,ST,89302223,4059,5
33655,2872,EF,76374816,4472,4
33656,2873,WX,11313259,3615,1
33657,2873,EF,63152539,2925,5
33658,2873,EF,4028761,761,2
33659,2873,OP,80315440,693,5
33660,2874,EF,91025083,2066,1
33661,2876,IJ,30939269,5231,1
33662,2877,OP,94405835,5305,1
33663,2878,IJ,92538761,3192,1
33664,2879,WX,51897668,7193,1
33665,2880,AB,74414473,7501,1
33666,2881,YZ,90429490,4639,1
33667,2882,MN,48702168,4441,3
33668,2882,WX,76007932,8002,1
33669,2883,IJ,75625574,2497,1
33670,2884,UV,41624492,3854,1
33671,2885,IJ,81014710,7905,1
33672,2886,ST,55240148,3472,1
33673,2887,KL,73852997,5645,1
33674,2888,CD,40461963,305,1
33675,2888,MN,60675382,2087,1
33676,2889,UV,95314317,3292,3
33677,2889,OP,81463575,5038,1
33678,2890,AB,53374159,2661,1
33679,2890,ST,74552196,2992,5
33680,2891,QR,1952332,4614,1
33681,2891,ST,74825072,4928,5
33682,2891,AB,25900477,1756,3
33683,2893,QR,48678463,1503,1
33684,2893,GH,98864054,751,5
33685,2894,CD,24206251,3735.8,3
33686,2895,CD,10887700,5598,1
33687,2896,OP,14075744,1852,1
33688,2896,WX,62635773,295,5
33689,2897,UV,27572107,5751,1
33690,2898,CD,96764617,6655,1
33691,2899,GH,887281,7503,1
33692,2901,MN,42160421,4936,1
33693,2902,QR,5844581,825,1
33694,2902,ST,44056862,5465,5
33695,2903,AB,77294861,7826,1
33696,2906,IJ,29248845,2454,1
33697,2906,QR,22673285,6863,5
33698,2906,EF,13827365,341,2
33699,2907,KL,17701733,3983,1
33700,2908,YZ,40506255,3207,1
33701,2909,KL,14482391,7036,1
33702,2910,UV,32031208,7291.3,4
33703,2910,UV,77491187,6778,1
33704,2910,OP,4570603,7656,5
33705,2911,YZ,52539229,617,1
33706,2911,CD,6411171,4389,5
33707,2911,UV,28014308,2572,2
33708,2911,KL,26874399,1051,3
33709,2912,GH,80799913,6336,4
33710,2913,OP,76905709,499,1
33711,2913,GH,18112695,2481,1
33712,2914,WX,71556800,1822,1
33713,2914,YZ,60860872,3367,5
33714,2916,YZ,28176665,2096,1
33715,2916,YZ,12730980,635,5
33716,2916,YZ,94931244,3630,2
33717,2916,WX,87459617,2,5
33718,2917,KL,62685650,6157,1
33719,2918,QR,30644363,7997.2,4
33720,2918,AB,49901193,10487,1
33721,2919,ST,15447330,7331,1
33722,2920,EF,16727841,5493,1
33723,2921,YZ,71265828,6797,1
33724,2923,GH,9396666,2786,1
33725,2925,QR,35286706,4297,1
33726,2926,WX,66115546,1348,1
33727,2926,WX,11561584,1093,5
33728,2926,GH,88491463,868,2
33729,2926,UV,98638396,699,5
33730,2927,YZ,20619231,2025,3
33731,2928,UV,24262804,3566,1
33732,2929,KL,11338740,3658.3,3
33733,2929,ST,1906198,226,1
33734,2929,QR,86361235,11789,5
33735,2930,UV,40203636,12032,1
33736,2931,QR,47281336,2884,1
33737,2932,IJ,13324618,3658.3,3
33738,2932,QR,17844856,4920,1
33739,2932,KL,90025215,26,5
33740,2932,UV,90010833,4,2
33741,2932,QR,33505654,7,5
33742,2933,YZ,92012846,4542,4
33743,2933,MN,29096329,5907,1
33744,2935,UV,54752987,2100,1
33745,2936,GH,70934575,4247,1
33746,2936,OP,93174194,8400,4
33747,2937,IJ,18161338,3230,1
33748,2938,ST,98826944,3658.3,3
33749,2938,MN,35517573,1996,1
33750,2938,AB,20103186,2288,5
33751,2938,KL,39321178,6758,2
33752,2939,GH,76236229,2882,1
33753,2940,ST,12957185,7156,1
33756,2942,QR,93897425,2451,1
33757,2942,UV,81376140,1072,5
33760,2944,QR,674886,2984,1
33761,2944,MN,7655978,615,5
33762,2945,AB,32185286,1854,1
33763,2946,WX,52027302,2672,1
33764,2947,QR,70519995,2228,1
33767,2949,UV,79491674,783,1
33768,2949,QR,82074588,1268,1
33769,2950,QR,59668195,8653,1
33770,2951,YZ,2752936,743,1
33771,2951,QR,88711630,1810,5
33772,2951,QR,71099632,462,2
33773,2952,YZ,60263645,1629,1
33774,2952,QR,47959893,750,1
33775,2953,MN,9888029,580,1
33776,2953,UV,53719216,2848,5
33777,2953,KL,50650024,1515,3
33778,2954,WX,47941517,8306,1
33779,2955,QR,2700269,3386,1
33780,2956,MN,21069139,9042,1
33781,2957,UV,65183514,4640,1
33782,2958,EF,63280850,3261,1
33783,2960,WX,53651827,8884,1
33784,2961,AB,60457706,606,1
33785,2961,AB,11433631,1055,1
33786,2962,YZ,75064962,2604.5,4
33787,2963,IJ,31752610,5101,1
33788,2964,QR,96140092,2306,1
33789,2965,MN,62399500,2648,1
33790,2966,EF,86442154,4560,1
33791,2967,QR,98696469,2666,1
33792,2967,YZ,72003149,1042,5
33793,2967,KL,50707632,4489,2
33794,2968,AB,52683812,1394,1
33795,2968,YZ,56916338,2284,5
33796,2971,IJ,96314990,3554.8,3
33797,2972,QR,68329626,3554.8,3
33798,2973,IJ,8758783,4373,1
33799,2973,CD,26884633,212,5
33800,2974,MN,42395120,1546,1
33807,2976,IJ,31364357,8473,1
33808,2977,UV,10316992,1727,3
33809,2977,IJ,47011393,3055,1
33810,2978,MN,20491338,3212,1
33811,2979,QR,8953369,3494,1
33812,2980,GH,92280965,3316,1
33813,2981,CD,49108111,2022,1
33814,2982,AB,34302795,3438,4
33815,2982,KL,40149122,8143,1
33816,2982,EF,48207306,164,5
33817,2982,OP,37620991,226,2
33818,2982,ST,51036828,23,5
33823,2985,YZ,80860942,2113,1
33824,2986,MN,61638289,3301,1
33825,2986,CD,64366233,1390,5
33826,2986,WX,94623159,1033,4
33827,2987,QR,71831965,5569,1
33828,2988,IJ,47759002,7384,4
33829,2989,QR,70749723,3395,1
33830,2990,KL,10709649,22,1
33831,2990,GH,22984445,2704,5
33832,2991,EF,62427842,9220,1
33833,2991,CD,47281420,121,5
33834,2991,MN,70128237,7,2
33835,2991,IJ,62011402,107,5
33836,2992,OP,59211057,5396,1
33837,2994,WX,20186478,3217,1
33838,2994,WX,65474504,1354,4
33840,2996,ST,55056405,7282,1
33841,2996,WX,21435213,15,5
33842,2996,MN,47044444,99,2
33843,2996,EF,27229410,402,5
33844,2997,MN,27474618,1978,1
33845,2998,OP,27213704,3170,1
33846,2998,MN,53139364,28,5
33847,2998,EF,11165088,3,2
33848,2999,KL,27672302,2806,1
33851,3004,YZ,61573129,1522,1
33852,3004,GH,60290586,1572,1
33853,3005,CD,95518534,8125.3,4
33854,3005,IJ,33958757,6883,1
33855,3005,AB,44410479,7696,5
33856,3006,YZ,98815863,3783,1
33857,3007,CD,27930361,983,1
33858,3007,KL,5890685,1405,5
33859,3007,UV,2805859,5596,2
33860,3007,ST,61215889,997,5
33861,3008,QR,79819476,2120,1
33862,3009,OP,71009987,2739,1
33863,3011,GH,88863443,2042,1
33864,3011,WX,47335153,138,5
33865,3012,YZ,76434039,2601,1
33866,3013,YZ,42602026,3064,1
33867,3014,OP,52151411,4187,3
33868,3015,WX,49125337,18,1
33869,3015,WX,854856,2130,5
33870,3016,AB,78590231,8517,1
33871,3017,QR,89721834,3019,1
